source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude_deg,source_latitude_uncertainty_deg,source_longitude_deg,source_longitude_uncertainty_deg,N,E,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_uncertainty,source_magnitude_type,station_network_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_category,trace_name,path_p_travel_s,path_p_residual_s,path_s_travel_s,path_s_residual_s,filename
20230300000000,2023-03-14 01:01:43.40,0.63,38.739,2,-27.289,2,4287853.421,474883.2824,7.2,2.8,2.2,,ML,,PT01,,,,,earthquake,CP.PT01.00.EH,2023-03-14 01:01:44.53,"-0,351",2023-03-14 01:01:45.74,"-0,221",2023-03-14-0101-29S_SWARM.SEI
20230300000000,2023-03-14 02:14:53.00,0.69,38.772,4.6,-27.285,6,4291514.233,475242.3219,11.4,5.4,1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-14 02:14:55.00,"0,041",2023-03-14 02:14:56.47,"0,071",2023-03-14-0214-41S_SWARM.SEI
20230300000000,2023-03-14 17:09:16.70,0.31,38.735,1.1,-27.359,2.1,4287431.084,468797.8923,4.8,2.1,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-14 17:09:17.72,"-0,071",2023-03-14 17:09:18.53,"-0,051",2023-03-14-1708-57S_SWARM.SEI
20230300000000,2023-03-14 17:52:18.80,0.29,38.728,1.2,-27.309,1.5,4286638.468,473140.9787,6.8,2,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-14 17:52:20.11,"0,031",2023-03-14 17:52:20.97,"-0,081",2023-03-14-1751-57S_SWARM.SEI
20230300000000,2023-03-14 19:12:06.30,0.55,38.741,2,-27.287,2.2,4288074.808,475057.7965,7.7,2.9,1.3,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-14 19:12:07.47,"-0,351",2023-03-14 19:12:08.85,"-0,081",2023-03-14-1911-37S_SWARM.SEI
20230300000000,2023-03-14 21:28:41.10,0.57,38.742,1.9,-27.284,1.8,4288184.961,475318.8611,7.5,2.6,1.5,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-14 21:28:42.23,"-0,291",2023-03-14 21:28:43.61,"0,011",2023-03-14-2128-24S_SWARM.SEI
20230300000000,2023-03-14 23:57:49.80,0.51,38.732,1.7,-27.318,2.2,4287085.011,472360.2167,6.7,3,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-14 23:57:51.10,"0,011",2023-03-14 23:57:52.16,"0,131",2023-03-14-2357-31S_SWARM.SEI
20230300000000,2023-03-15 05:49:34.70,0.32,38.751,4.4,-27.321,1.5,4289194.285,472106.8556,5,0,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-15 05:49:35.86,"0,111",2023-03-15 05:49:36.45,"-0,061",2023-03-15-0549-17S_SWARM.SEI
20230300000000,2023-03-15 23:44:01.40,0.41,38.766,1.8,-27.34,2.9,4290864.75,470462.0391,6.8,2.8,1.3,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-15 23:44:02.48,"-0,061",2023-03-15 23:44:03.47,"0,041",2023-03-15-2343-34S_SWARM.SEI
20230300000000,2023-03-16 05:16:50.60,0.85,38.76,3.9,-27.353,4.8,4290203.224,469330.0751,9.4,4.2,1.6,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 05:16:52.46,"0,271",2023-03-16 05:16:53.27,"-0,121",2023-03-16-0516-29S_SWARM.SEI
20230300000000,2023-03-16 09:21:00.30,0.31,38.752,1.2,-27.319,1.8,4289304.644,472281.0318,3.9,3.7,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 09:21:01.12,"-0,031",2023-03-16 09:21:01.82,"0,021",2023-03-16-0920-29S_SWARM.SEI
20230300000000,2023-03-16 09:58:44.10,0.47,38.817,4.5,-27.331,4.3,4296521.226,471264.411,6.1,5.6,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 09:58:45.38,"-0,011",2023-03-16 09:58:46.36,"-0,031",2023-03-16-0958-09S_SWARM.SEI
20230300000000,2023-03-16 10:16:21.30,0.32,38.779,2.5,-27.326,2.7,4292302.896,471683.4511,8.4,3.3,1.5,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 10:16:22.69,"-0,051",2023-03-16 10:16:23.84,"0,031",2023-03-16-1015-47S_SWARM.SEI
20230300000000,2023-03-16 13:00:50.00,0.43,38.775,2.7,-27.323,3.8,4291858.103,471942.4663,9.5,5.6,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 13:00:51.58,"0,021",2023-03-16 13:00:52.64,"-0,111",2023-03-16-1300-17S_SWARM.SEI
20230300000000,2023-03-16 16:34:43.40,0.34,38.757,4.6,-27.337,13.6,4289865.083,470718.9911,10.1,10.8,1.2,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-16 16:34:45.43,"0,001",2023-03-16 16:34:46.96,"-0,001",2023-03-16-1634-13S_SWARM.SEI
20230300000000,2023-03-16 17:25:14.40,0.34,38.752,1.7,-27.322,3.2,4289305.557,472020.3513,5,4.6,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 17:25:15.36,"-0,011",2023-03-16 17:25:16.13,"0,011",2023-03-16-1724-53S_SWARM.SEI
20230300000000,2023-03-16 17:50:03.80,0.36,38.73,4,-27.329,1.9,4286866.456,471403.324,5,0,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-16 17:50:05.16,"0,151",2023-03-16 17:50:05.85,"-0,081",2023-03-16-1749-44S_SWARM.SEI
20230300000000,2023-03-17 05:30:26.50,0.78,38.645,4.5,-27.286,3.6,4277421.845,475111.4612,7.8,6.1,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-17 05:30:28.42,"0,251",2023-03-17 05:30:29.24,"-0,191",2023-03-17-0529-33S_SWARM.SEI
20230300000000,2023-03-17 06:57:58.70,0.38,38.763,1.5,-27.357,1.9,4290537.473,468983.8382,6.9,1.9,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-17 06:57:59.90,"-0,021",2023-03-17 06:58:00.99,"0,131",2023-03-17-0657-03S_SWARM.SEI
20230300000000,2023-03-17 13:20:27.30,0.84,38.645,3.8,-27.353,4.7,4277442.149,469280.9145,0.2,4.1,1.2,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-17 13:20:28.43,"-0,411",2023-03-17 13:20:29.55,"-0,441",2023-03-17-1320-09S_SWARM.SEI
20230300000000,2023-03-17 18:48:36.00,0.52,38.649,2,-27.278,1.7,4277863.563,475808.9903,1.4,1.5,1.5,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,2023-03-17 18:48:36.87,"-0,231",2023-03-17 18:48:38.10,"0,171",2023-03-17-1848-20S_SWARM.SEI
20230300000000,2023-03-17 21:43:09.80,0.4,38.76,1.6,-27.352,2.1,4290202.89,469416.959,7.2,2.1,1.4,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-17 21:43:11.04,"-0,061",2023-03-17 21:43:12.13,"0,061",2023-03-17-2142-47S_SWARM.SEI
20230300000000,2023-03-17 22:11:17.00,0.44,38.759,1.7,-27.361,2.3,4290094.969,468634.5663,6.2,2.2,1.6,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-17 22:11:18.17,"0,011",2023-03-17 22:11:19.15,"0,101",2023-03-17-2210-54S_SWARM.SEI
20230300000000,2023-03-18 01:27:48.00,0.48,38.767,2,-27.342,3,4290976.364,470288.7007,6.3,3.1,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-18 01:27:48.98,"-0,121",2023-03-18 01:27:50.07,"0,141",2023-03-18-0127-26S_SWARM.SEI
20230300000000,2023-03-18 01:44:50.90,0.32,38.753,2.3,-27.365,3.6,4289430.546,468284.3706,8.6,3.1,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-18 01:44:52.54,"0,031",2023-03-18 01:44:53.66,"-0,021",2023-03-18-0144-41S_SWARM.SEI
20230300000000,2023-03-18 07:08:33.00,0.51,38.748,1.6,-27.274,1.6,4288848.112,476189.9095,6.7,2.8,1.1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-18 07:08:34.11,"-0,191",2023-03-18 07:08:35.25,"0,011",2023-03-18-0708-08S_SWARM.SEI
20230300000000,2023-03-18 09:17:03.60,0.78,38.732,2.1,-27.369,4.5,4287101.639,467927.4087,1.1,2.2,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 09:17:04.54,"0,201",2023-03-18 09:17:05.25,"0,371",2023-03-18-0916-46S_SWARM.SEI
20230300000000,2023-03-18 09:18:48.20,0.53,38.736,1.8,-27.383,3,4287550.502,466712.4151,3.3,3.7,2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 09:18:49.44,"0,151",2023-03-18 09:18:50.20,"0,091",2023-03-18-0918-29S_SWARM.SEI
20230300000000,2023-03-18 09:19:52.60,0.3,38.739,1.1,-27.387,2.5,4287884.863,466366.17,1.8,0.9,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 09:19:53.69,"0,041",2023-03-18 09:19:54.49,"0,051",2023-03-18-0919-30S_SWARM.SEI
20230300000000,2023-03-18 09:55:49.60,0.66,38.707,2.9,-27.346,3.2,4284319.68,469916.0398,6.9,3.2,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 09:55:51.01,"0,111",2023-03-18 09:55:52.09,"0,221",2023-03-18-0955-29S_SWARM.SEI
20230300000000,2023-03-18 09:56:42.20,0.44,38.699,2.8,-27.327,3.6,4283425.886,471564.8852,10,3.4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 09:56:44.08,"0,091",2023-03-18 09:56:45.10,"-0,201",2023-03-18-0956-20S_SWARM.SEI
20230300000000,2023-03-18 11:17:33.90,0.35,38.765,2.5,-27.375,2.5,4290765.662,467420.9029,4.1,5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-18 11:17:35.14,"-0,071",2023-03-18 11:17:36.21,"-0,011",2023-03-18-1117-18S_SWARM.SEI
20230300000000,2023-03-19 02:13:34.20,0.35,38.733,1.3,-27.375,2.5,4287214.724,467406.356,4.1,2.4,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-19 02:13:35.27,"-0,041",2023-03-19 02:13:36.09,"-0,031",2023-03-19-0213-00S_SWARM.SEI
20230300000000,2023-03-19 05:28:49.30,0.62,38.72,2.2,-27.314,2.8,4285752.217,472703.3223,5.2,3.7,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-19 05:28:50.11,"-0,161",2023-03-19 05:28:51.17,"0,131",2023-03-19-0528-18S_SWARM.SEI
20230300000000,2023-03-19 21:12:05.00,0.41,38.741,1.6,-27.369,2.7,4288100.338,467931.4335,5.7,2.5,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-19 21:12:06.21,"-0,021",2023-03-19 21:12:07.07,"-0,111",2023-03-19-2111-22S_SWARM.SEI
20230300000000,2023-03-19 22:23:18.20,0.37,38.718,1.4,-27.357,1.9,4285543.976,468964.3673,6.3,1.7,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-19 22:23:19.46,"0,011",2023-03-19 22:23:20.42,"0,051",2023-03-19-2222-32S_SWARM.SEI
20230300000000,2023-03-19 23:44:33.10,0.42,38.735,1.6,-27.37,2.8,4287434.889,467841.836,5,2.6,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-19 23:44:34.28,"0,021",2023-03-19 23:44:35.15,"0,031",2023-03-19-2344-09S_SWARM.SEI
20230300000000,2023-03-20 01:49:06.80,0.39,38.699,7,-27.455,29.3,4283473.378,460434.2761,8,47.1,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-20 01:49:09.42,"0,061",2023-03-20 01:49:11.14,"-0,161",2023-03-20-0148-43S_SWARM.SEI
20230300000000,2023-03-20 07:41:20.20,0.39,38.735,1.6,-27.384,2.7,4287439.899,466625.0367,5.5,2.6,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-20 07:41:21.55,"0,071",2023-03-20 07:41:22.42,"-0,051",2023-03-20-0740-55S_SWARM.SEI
20230300000000,2023-03-20 07:47:27.10,0.43,38.729,1.8,-27.388,3.1,4286775.566,466274.5586,4.9,3.1,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-20 07:47:28.48,"0,081",2023-03-20 07:47:29.30,"-0,061",2023-03-20-0747-02S_SWARM.SEI
20230300000000,2023-03-20 15:20:46.80,0.52,38.751,2.2,-27.326,2.9,4289195.82,471672.382,4.4,4.2,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-20 15:20:47.92,"0,051",2023-03-20 15:20:48.76,"0,101",2023-03-20-1520-17S_SWARM.SEI
20230300000000,2023-03-20 18:54:11.30,0.31,38.736,1.2,-27.363,2.4,4287543.421,468450.6754,5.2,2.1,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-20 18:54:12.41,"-0,051",2023-03-20 18:54:13.25,"-0,061",2023-03-20-1853-31S_SWARM.SEI
20230300000000,2023-03-21 05:29:36.40,0.53,38.739,2,-27.362,2.9,4287875.976,468538.9046,6,3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-21 05:29:37.67,"-0,041",2023-03-21 05:29:38.51,"-0,141",2023-03-21-0529-15S_SWARM.SEI
20230300000000,2023-03-21 08:32:42.40,0.58,38.731,2.5,-27.375,4.4,4286992.791,467405.4471,5.1,4,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-21 08:32:43.67,"0,121",2023-03-21 08:32:44.53,"0,091",2023-03-21-0832-22S_SWARM.SEI
20230300000000,2023-03-21 12:03:56.30,0.51,38.772,2.3,-27.351,3.1,4291534.161,469508.9507,6.1,2.9,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-21 12:03:57.39,"0,011",2023-03-21 12:03:58.46,"0,251",2023-03-21-1203-33S_SWARM.SEI
20230300000000,2023-03-22 02:53:11.10,0.53,38.737,1.7,-27.371,2.9,4287657.174,467755.821,3.8,2.9,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-22 02:53:12.24,"0,111",2023-03-22 02:53:12.95,"0,041",2023-03-22-0252-49S_SWARM.SEI
20230300000000,2023-03-22 03:41:32.40,0.31,38.756,1.8,-27.362,3.1,4289762.411,468546.3644,9.3,2.8,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-22 03:41:34.07,"0,031",2023-03-22 03:41:35.23,"-0,031",2023-03-22-0341-14S_SWARM.SEI
20230300000000,2023-03-22 16:24:51.40,0.29,38.719,1.5,-27.338,2,4285648.676,470616.5374,7.2,2.3,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-22 16:24:52.73,"0,021",2023-03-22 16:24:53.71,"0,021",2023-03-22-1624-40S_SWARM.SEI
20230300000000,2023-03-22 17:45:52.90,0.37,38.755,1.8,-27.295,2.4,4289630.55,474367.5485,8.3,3.3,1,,ML,,PBIS,,,,,earthquake,CP.PBIS.00.HH,2023-03-22 17:45:54.38,"-0,131",2023-03-22 17:45:55.75,"0,071",2023-03-22-1745-33S_SWARM.SEI
20230300000000,2023-03-22 18:42:48.90,0.38,38.75,1.1,-27.348,2.4,4289091.892,469760.2754,3.9,2.5,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-22 18:42:49.79,"-0,051",2023-03-22 18:42:50.62,"0,111",2023-03-22-1842-26S_SWARM.SEI
20230300000000,2023-03-23 10:39:05.80,0.36,38.742,1.3,-27.333,2.1,4288199.31,471060.4859,6,2.3,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-23 10:39:06.93,"-0,031",2023-03-23 10:39:07.96,"0,111",2023-03-23-1038-46S_SWARM.SEI
20230300000000,2023-03-23 15:15:10.30,0.31,38.746,2.4,-27.378,2.7,4288658.363,467151.5617,5.8,3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-23 15:15:11.77,"0,111",2023-03-23 15:15:12.61,"-0,081",2023-03-23-1514-49S_SWARM.SEI
20230300000000,2023-03-23 18:42:18.50,0.56,38.703,4.7,-27.361,6.7,4283880.848,468610.0694,9.2,6.1,1,,ML,,PPAD,,,,,earthquake,CP.PPAD..EH,,,2023-03-23 18:42:21.70,"0,001",2023-03-23-1842-01S_SWARM.SEI
20230300000000,2023-03-24 06:31:58.50,0.32,38.728,3.4,-27.415,5.2,4286674.888,463927.1735,11,3.5,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-24 06:32:02.24,"-0,041",2023-03-24-0631-32S_SWARM.SEI
20230300000000,2023-03-24 10:09:39.80,0.28,38.762,1.4,-27.354,2,4290425.494,469244.0497,7.7,2.1,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-24 10:09:41.23,"0,051",2023-03-24 10:09:42.23,"0,011",2023-03-24-1009-20S_SWARM.SEI
20230300000000,2023-03-24 13:10:01.80,0.59,38.753,2.4,-27.373,3.5,4289433.348,467589.2314,0.3,2.3,1.6,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-24 13:10:02.91,"0,171",2023-03-24 13:10:03.81,"0,361",2023-03-24-1309-39S_SWARM.SEI
20230300000000,2023-03-24 14:29:11.20,0.56,38.733,2.8,-27.336,3.3,4287201.564,470796.104,6.6,3.8,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-24 14:29:12.48,"0,071",2023-03-24 14:29:13.57,"0,231",2023-03-24-1428-49S_SWARM.SEI
20230300000000,2023-03-25 21:31:18.10,0.53,38.736,1.8,-27.303,2.3,4287524.456,473665.4515,6.3,3.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-25 21:31:19.30,"-0,081",2023-03-25 21:31:20.44,"0,111",2023-03-25-2130-25S_SWARM.SEI
20230300000000,2023-03-25 23:19:02.10,0.31,38.771,1.4,-27.334,2.2,4291417.665,470985.3238,6.7,2.7,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-25 23:19:03.24,"-0,001",2023-03-25 23:19:04.16,"0,051",2023-03-25-2318-30S_SWARM.SEI
20230300000000,2023-03-26 10:38:59.70,0.7,38.752,1.2,-27.323,1.1,4289305.863,471933.4577,1.2,1.2,2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-26 10:39:00.05,"-0,241",2023-03-26 10:39:01.01,"0,311",2023-03-26-1038-36S_SWARM.SEI
20230300000000,2023-03-26 11:42:54.80,0.28,38.767,1.1,-27.333,1.6,4290973.48,471070.5789,6,1.8,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-26 11:42:55.78,"-0,081",2023-03-26 11:42:56.71,"0,061",2023-03-26-1142-19S_SWARM.SEI
20230300000000,2023-03-26 12:44:36.00,0.29,38.767,1.8,-27.333,2,4290973.48,471070.5789,5.1,3.3,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-26 12:44:37.29,"-0,021",2023-03-26 12:44:38.33,"0,031",2023-03-26-1243-56S_SWARM.SEI
20230300000000,2023-03-26 14:34:18.90,0.32,38.762,1.6,-27.349,2.7,4290423.825,469678.457,7,2.6,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-26 14:34:20.09,"-0,051",2023-03-26 14:34:21.15,"0,071",2023-03-26-1433-52S_SWARM.SEI
20230300000000,2023-03-26 15:43:48.10,0.46,38.731,2.6,-27.357,2.8,4286986.538,468969.9902,5.9,2.3,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-26 15:43:49.36,"0,071",2023-03-26 15:43:50.39,"0,221",2023-03-26-1543-12S_SWARM.SEI
20230300000000,2023-03-26 15:52:38.90,0.29,38.711,2.1,-27.338,2.6,4284760.948,470613.262,6.8,2.1,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-26 15:52:40.16,"0,031",2023-03-26 15:52:41.06,"-0,011",2023-03-26-1552-18S_SWARM.SEI
20230300000000,2023-03-26 21:38:36.60,0.4,38.761,1.7,-27.334,2.8,4290307.995,470981.2735,6.6,3.5,1.1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-26 21:38:37.78,"-0,031",2023-03-26 21:38:38.63,"-0,051",2023-03-26-2138-05S_SWARM.SEI
20230300000000,2023-03-27 01:06:42.10,0.48,38.753,1.8,-27.339,2.8,4289421.857,470543.5721,6.1,3,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-27 01:06:43.18,"-0,041",2023-03-27 01:06:44.09,"0,011",2023-03-27-0106-28S_SWARM.SEI
20230300000000,2023-03-27 01:36:51.60,0.79,38.758,3.2,-27.336,3.9,4289975.73,470806.286,7.8,4.9,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-27 01:36:52.82,"-0,121",2023-03-27 01:36:53.89,"-0,081",2023-03-27-0136-33S_SWARM.SEI
20230300000000,2023-03-27 02:09:36.60,0.71,38.779,3.3,-27.321,3.3,4292301.36,472117.755,7.4,4.3,1.2,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-27 02:09:37.86,"-0,041",2023-03-27 02:09:38.82,"-0,041",2023-03-27-0209-20S_SWARM.SEI
20230300000000,2023-03-27 03:06:28.70,0.83,38.752,1.6,-27.327,1.4,4289307.097,471585.8836,1.9,1.4,1.9,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-27 03:06:28.97,"-0,311",2023-03-27 03:06:30.11,"0,381",2023-03-27-0306-00S_SWARM.SEI
20230300000000,2023-03-27 04:28:56.80,0.52,38.764,2.2,-27.329,3.1,4290639.322,471416.8834,5.3,4.4,1,,ML,,PRAM,,,,,earthquake,CP.PRAM.00.EH,2023-03-27 04:28:57.60,"-0,211",2023-03-27 04:28:58.59,"0,051",2023-03-27-0428-41S_SWARM.SEI
20230300000000,2023-03-27 10:45:36.00,0.32,38.709,2,-27.388,4.6,4284556.24,466265.1578,4.7,4.2,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-27 10:45:37.33,"0,041",2023-03-27 10:45:38.22,"-0,021",2023-03-27-1045-16S_SWARM.SEI
20230300000000,2023-03-27 12:53:38.90,0.38,38.744,2.9,-27.385,3.3,4288438.964,466542.322,5,4.2,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-27 12:53:40.31,"0,121",2023-03-27 12:53:41.13,"-0,051",2023-03-27-1253-18S_SWARM.SEI
20230300000000,2023-03-28 02:57:53.50,0.58,38.735,2.2,-27.366,3.4,4287433.492,468189.4929,5.5,2.6,2.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-28 02:57:54.75,"0,051",2023-03-28 02:57:55.72,"0,131",2023-03-28-0257-39S_SWARM.SEI
20230300000000,2023-03-29 14:01:56.10,0.28,38.739,1.3,-27.368,2.1,4287878.055,468017.4484,6.8,2.1,1.4,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-29 14:01:57.47,"0,021",2023-03-29 14:01:58.45,"-0,041",2023-03-29-1401-44S_SWARM.SEI
20230300000000,2023-03-29 18:07:05.70,0.35,38.736,1.8,-27.287,2.5,4287519.976,475056.0574,9.1,4.2,1.2,,ML,,PT01,,,,,earthquake,CP.PT01.00.EH,,,2023-03-29 18:07:08.51,"-0,101",2023-03-29-1806-38S_SWARM.SEI
20230300000000,2023-03-30 10:40:32.60,0.28,38.741,1.2,-27.369,2,4288100.338,467931.4335,6,1.8,1.3,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-30 10:40:33.93,"0,041",2023-03-30 10:40:34.81,"-0,051",2023-03-30-1040-15S_SWARM.SEI
20230300000000,2023-03-30 15:02:57.20,0.29,38.737,1.2,-27.306,1.6,4287636.289,473405.0837,7.6,1.8,1.8,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-30 15:02:58.55,"-0,081",2023-03-30 15:02:59.70,"-0,021",2023-03-30-1502-37S_SWARM.SEI
20230300000000,2023-03-30 17:22:36.60,0.51,38.729,1.7,-27.326,2.3,4286754.557,471663.6895,6.1,2.9,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-30 17:22:37.74,"-0,031",2023-03-30 17:22:38.73,"0,101",2023-03-30-1721-49S_SWARM.SEI
20230300000000,2023-03-30 19:04:36.40,0.65,38.724,2.3,-27.323,2.9,4286198.802,471922.4969,6.1,3.7,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-30 19:04:37.51,"-0,021",2023-03-30 19:04:38.55,"0,161",2023-03-30-1903-51S_SWARM.SEI
20230300000000,2023-03-30 19:10:51.10,0.27,38.724,1.3,-27.301,1.5,4286192.287,473834.9005,7.7,1.8,1.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-30 19:10:52.54,"0,021",2023-03-30 19:10:53.53,"-0,081",2023-03-30-1910-19S_SWARM.SEI
20230300000000,2023-03-30 19:57:29.10,0.54,38.717,3.2,-27.321,4.5,4285421.428,472093.6297,8.3,4.6,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,,,2023-03-30 19:57:31.44,"-0,291",2023-03-30-1956-36S_SWARM.SEI
20230300000000,2023-03-31 04:36:39.20,0.76,38.746,1.3,-27.336,1.5,4288644.129,470801.3979,0.7,2,1.7,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-31 04:36:39.60,"-0,181",2023-03-31 04:36:40.58,"0,371",2023-03-31-0436-06S_SWARM.SEI
20230300000000,2023-03-31 04:37:57.60,0.29,38.74,1.2,-27.374,2.3,4287991.135,467496.4454,5.3,2.3,1.1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-31 04:37:58.91,"0,061",2023-03-31 04:37:59.81,"0,031",2023-03-31-0437-30S_SWARM.SEI
20230300000000,2023-03-31 04:41:19.00,0.61,38.743,1.4,-27.367,3.2,4288321.573,468106.137,1.1,1.6,1.5,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-31 04:41:19.88,"0,051",2023-03-31 04:41:20.84,"0,421",2023-03-31-0440-59S_SWARM.SEI
20230300000000,2023-03-31 14:45:54.30,0.34,38.731,2,-27.373,3.3,4286992.081,467579.2853,6.2,2.6,1,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-03-31 14:45:55.58,"-0,081",2023-03-31 14:45:56.70,"0,051",2023-03-31-1445-22S_SWARM.SEI
20230400000000,2023-04-03 17:54:23.40,0.49,38.728,1.9,-27.323,2.3,4286642.667,471924.0624,6,2.4,2.2,,ML,,ASBA,,,,,earthquake,CP.ASBA..EH,2023-04-03 17:54:24.49,"-0,051",2023-04-03 17:54:25.59,"0,191",2023-04-03-1753-40S_SWARM.SEI
